epoch,lr,train_loss,train_acc,val_loss,val_acc,epoch_seconds
1,0.001,4.2622734024047855,0.05362222222288449,3.9490653938293456,0.1056,16.14348602294922
2,0.0009999037166207915,3.926491552395291,0.11386666666931576,3.7413356590270994,0.1464,15.964998245239258
3,0.0009996149036022412,3.6730992062038847,0.1651777777618832,3.350055220794678,0.2276,17.23889470100403
4,0.0009991336722872657,3.466205627187093,0.21488888888888888,3.2841180793762206,0.2434,16.038506269454956
5,0.0009984602081996976,3.2771896940867107,0.25657777778307594,2.9624154399871827,0.3274,14.914153814315796
6,0.0009975947709727625,3.1197132887098524,0.2968,2.915600668334961,0.3464,17.429105043411255
7,0.0009965376942489858,3.0113178899976942,0.3202666666507721,2.7600795780181886,0.3966,14.977656364440918
8,0.0009952893855515667,2.9121070472717285,0.3494666666613685,2.7470714950561526,0.39,17.190970182418823
9,0.0009938503261272711,2.8332948041280113,0.37086666665607027,2.626525764465332,0.4182,14.94089961051941
10,0.0009922210707609008,2.7281283950381807,0.3993333333333333,2.4581222427368163,0.4822,17.144920825958252
11,0.0009904022475614135,2.6765499620225692,0.41448888887299434,2.5837097496032713,0.4444,14.99161410331726
12,0.0009883945577197756,2.5937728371514215,0.4378222222381168,2.3842508195877077,0.4964,17.149000883102417
13,0.0009861987752386393,2.524888142522176,0.45506666667726303,2.3812919857025148,0.4934,14.956878423690796
14,0.0009838157466339496,2.46775447078281,0.4707111111164093,2.2962426418304442,0.538,17.22556757926941
15,0.0009812463906085965,2.4179445389641656,0.4878222222381168,2.374615219116211,0.495,14.905253648757935
16,0.0009784916976982381,2.3602212323506673,0.5039555555661519,2.3065626808166506,0.5218,17.282026529312134
17,0.0009755527298894291,2.331499138938056,0.515644444433848,2.2412153060913087,0.5464,14.92336106300354
18,0.0009724306202102056,2.2653540406968857,0.5348666666878594,2.186432276916504,0.5566,17.13071918487549
19,0.0009691265722932809,2.2151705175187852,0.5494000000317891,2.1613864749908447,0.5676,14.979152917861938
20,0.0009656418599120223,2.177708076985677,0.55844444448683,2.0936515228271486,0.5902,17.173603773117065
21,0.0009619778264893876,2.1393806668599447,0.5711555555661519,2.048970819091797,0.5914,14.931984901428223
22,0.0009581358845800093,2.0904023179796005,0.5854444444762336,2.064686256790161,0.5932,17.25212025642395
23,0.0009541175153256281,2.0625270984649657,0.5950444444762336,2.0441893039703367,0.606,14.914510250091553
24,0.0009499242678840846,2.033254861111111,0.6036666666984558,2.004738890838623,0.6118,17.303458213806152
25,0.0009455577588320897,1.9947429014629787,0.6161777778201633,2.011506951522827,0.6156,14.886146545410156
26,0.0009410196715420033,1.9564580396016438,0.6297333333757189,2.024476598739624,0.6066,17.12601923942566
27,0.0009363117555328622,1.9209190998077392,0.6374222222116258,1.9779417625427247,0.625,14.98281717300415
28,0.000931435825795907,1.9078924900902643,0.6438444444762336,1.9786578300476074,0.619,17.240062952041626
29,0.0009263937620948691,1.8807800093332927,0.6516666666348775,1.9130275077819825,0.6404,14.965096950531006
30,0.0009211875082412852,1.870198925060696,0.6538444444762336,1.920183535003662,0.6394,17.310344696044922
31,0.0009158190713451214,1.8362890748765734,0.6652888889418708,1.9576229202270508,0.6336,14.92826509475708
32,0.0009102905210409941,1.8132793292999267,0.6741111111534966,1.9078511428833007,0.64,17.23416757583618
33,0.0009046039886902864,1.7950807335323757,0.6790222221904331,1.8895930435180663,0.6402,15.008066892623901
34,0.0008987616665594673,1.7719026481204563,0.6861111111323038,1.8871262283325196,0.6498,17.15343475341797
35,0.0008927658069749322,1.7420190788057115,0.6982222222328186,1.9327414848327638,0.6386,14.876697301864624
36,0.0008866187214546872,1.7325867870118883,0.6988000000211928,1.8404698749542237,0.6608,17.384398460388184
37,0.0008803227798172156,1.7100013207329645,0.7076888889100816,1.8748057579040527,0.6542,14.982535362243652
38,0.0008738804092678672,1.699172608036465,0.7128888889418707,1.874655037689209,0.6512,15.728822708129883
39,0.0008672940934631249,1.6777926452000935,0.7190666666348775,1.8486268871307372,0.6692,17.494601249694824
40,0.0008605663715531079,1.6605603719923232,0.7242444444550409,1.8706975261688232,0.658,15.962453365325928
41,0.0008536998372026805,1.6442823771370783,0.7299333333227369,1.819659503173828,0.6708,15.004363059997559
42,0.0008466971375915452,1.6311634484185114,0.7337555555237664,1.8389184677124024,0.67,17.240617990493774
43,0.0008395609723937046,1.6160096826129489,0.7390222222116258,1.8308277114868163,0.6712,14.93653416633606
44,0.0008322940927366853,1.6005170415242513,0.7452000000423855,1.8717912273406982,0.6608,17.20916771888733
45,0.0008248993001409269,1.5863502792994182,0.7488888888676961,1.8675232944488525,0.6646,14.933284521102905
46,0.000817379445439741,1.5776477332644991,0.7520000000423855,1.7942085651397706,0.6816,15.86234998703003
47,0.0008097374276802621,1.5708721399943033,0.752755555597941,1.7889527225494384,0.6842,17.466625928878784
48,0.0008019761930058089,1.554454327307807,0.7580444444338481,1.7872308036804199,0.6888,16.00348210334778
49,0.0007940987335200904,1.536606169848972,0.7664444444232517,1.8193922142028809,0.6842,14.902276754379272
50,0.0007861080861336924,1.5328307931476168,0.7662888888994853,1.824114273262024,0.671,17.320334434509277
51,0.0007780073313932913,1.5188710494359334,0.7728222222116259,1.8172744983673095,0.6782,14.99777364730835
52,0.0007697995922940448,1.5031156370798746,0.7777555555343628,1.8125547451019288,0.6814,17.28101110458374
53,0.0007614880330756165,1.489481838438246,0.7826666667196486,1.802270562362671,0.6894,14.952586889266968
54,0.0007530758580023034,1.4865533457014295,0.7828888888782926,1.788905805206299,0.6896,17.27927541732788
55,0.0007445663101277292,1.476453175608317,0.787533333322737,1.7904327827453612,0.6884,14.901016235351562
56,0.0007359626700445858,1.4672487160576715,0.7919999999682109,1.817446262359619,0.6826,17.175933361053467
57,0.0007272682546199037,1.450661532465617,0.7969111111534967,1.8093279502868653,0.6842,14.861832618713379
58,0.0007184864157163346,1.4430983573701646,0.8007333333545261,1.8033468475341796,0.6846,17.33730936050415
59,0.0007096205388999455,1.4327430108388266,0.8014666666348775,1.7916843328475953,0.689,14.92788577079773
60,0.0007006740421350191,1.4230732158237034,0.8078,1.8061362007141113,0.6878,17.29610848426819
