epoch,lr,train_loss,train_acc,val_loss,val_acc,epoch_seconds
88,0.000432062335329857,1.1726850242190892,0.9017999999788072,1.8451626007080077,0.6912,5.649738073348999
89,0.00042236098471240476,1.158519290055169,0.9060222222222222,1.8412177703857422,0.69,5.5380308628082275
90,0.00041268975817278984,1.1531608715057373,0.9084000000105964,1.8178580810546876,0.6986,5.572181224822998
91,0.0004030523841529439,1.1472354321373834,0.9098666666878594,1.8370341201782228,0.6934,5.522898197174072
92,0.0003934525780440071,1.144034051322937,0.909933333322737,1.8253861532211304,0.6912,7.646591901779175
93,0.0003838940407539752,1.1357922656589083,0.913488888920678,1.8467776489257812,0.6902,5.598586082458496
94,0.00037438045728092857,1.13399104991489,0.9149999999682109,1.8140370155334473,0.6962,5.497420072555542
95,0.0003649154952923952,1.126661450767517,0.9173111111429002,1.8211323684692382,0.6972,5.67943549156189
96,0.00035550280371139594,1.1243229657702976,0.9186222222646078,1.8104526096343994,0.6968,5.509764909744263
97,0.0003461460113097137,1.1192709694332548,0.9199111111323038,1.8394103397369386,0.6876,5.630048751831055
98,0.00033684872530893406,1.114320040512085,0.9222666666984558,1.7960111167907715,0.706,7.698710680007935
99,0.0003276145299897923,1.1022391305923462,0.9267555555979411,1.8092176200866699,0.7026,5.59900426864624
100,0.0003184469853103646,1.0993147371927896,0.9272222222010295,1.8036605590820312,0.7044,5.338647127151489
101,0.0003093496255336376,1.0967200180477565,0.928688888920678,1.8104087162017821,0.7022,5.5378217697143555
102,0.00030032595786498096,1.0890705503675673,0.9310888889100817,1.8306259017944335,0.6966,5.584676504135132
103,0.0002913794611000547,1.0852338825013903,0.9328666667196486,1.8072398262023925,0.7054,7.68602442741394
104,0.0002825135842836656,1.0767003671010336,0.9346,1.8118576366424561,0.7016,5.5987770557403564
105,0.0002737317453800963,1.0805131647321913,0.9338444444338481,1.8310814231872559,0.6978,5.551403284072876
106,0.00026503732995541404,1.0747953833262125,0.9354888889100816,1.8090247644424438,0.6992,5.473950147628784
107,0.00025643368987227083,1.070769793510437,0.9378666666984559,1.8086037761688232,0.702,5.587468147277832
108,0.00024792414199769665,1.0627843849182128,0.9404666667090522,1.8101397369384766,0.7034,7.545736312866211
109,0.00023951196692438342,1.0610795963287354,0.9401333333121406,1.806922705078125,0.7086,5.5700342655181885
110,0.00023120040770595543,1.0570466463724772,0.9414888888676961,1.819528113937378,0.7036,5.490843772888184
111,0.0002229926686067085,1.0536162676493326,0.9439555555873447,1.8097251457214356,0.702,5.54560399055481
112,0.0002148919138663076,1.0537337194442749,0.942688888920678,1.8110451091766357,0.7024,5.521001815795898
113,0.0002069012664799096,1.0468676081339519,0.9457111111534966,1.8044474388122558,0.7046,5.622614145278931
114,0.00019902380699419095,1.043276229731242,0.9461999999788072,1.8151348804473877,0.7008,7.690720796585083
115,0.00019126257231973792,1.037118594148424,0.9490000000317892,1.8000692905426026,0.7052,5.496947765350342
116,0.00018362055456025886,1.0365017957899305,0.9484666667196485,1.8010676239013672,0.7076,5.476135730743408
117,0.00017610069985907323,1.03296074602339,0.9510888889100817,1.8004274780273437,0.7034,5.437435865402222
118,0.0001687059072633147,1.0296073309580485,0.9514888889418708,1.7974225894927978,0.7042,5.504112482070923
119,0.00016143902760629562,1.0240258994208442,0.952111111164093,1.7912430892944335,0.7064,7.578683376312256
120,0.00015430286240845488,1.0221798947016398,0.952333333322737,1.7979611122131347,0.7082,5.599649429321289
121,0.0001473001627973195,1.0175472128126357,0.9540666666348775,1.7940921634674072,0.7058,5.450729846954346
122,0.000140433628446892,1.0137559312608506,0.9562888888782926,1.785022110748291,0.7082,5.473625183105469
123,0.00013370590653687494,1.0108416594611274,0.95744444448683,1.7912947235107421,0.7054,5.688095808029175
124,0.00012711959073213292,1.0095083037482369,0.9582222222752041,1.795554259109497,0.7062,5.71093487739563
125,0.00012067722018278448,1.006491218164232,0.9578222222116258,1.7891822704315186,0.7066,7.78779411315918
126,0.00011438127854531297,0.9998753952450222,0.9603777778307597,1.7907760341644288,0.7064,5.59684419631958
127,0.00010823419302506778,1.000955338690016,0.960444444433848,1.7953226608276367,0.7082,5.555578708648682
128,0.0001022383334405328,0.9981341630511814,0.9609555555979411,1.7897456253051758,0.7096,5.551425457000732
129,9.639601130971375e-05,0.9970516814655728,0.9617999999894036,1.7878632888793946,0.7082,5.583868741989136
130,9.070947895900592e-05,0.992050527297126,0.9629111111534966,1.7856855911254883,0.7066,7.576723575592041
131,8.518092865487873e-05,0.9929200605816312,0.9623999999894036,1.790371091079712,0.7098,5.508500814437866
132,7.981249175871478e-05,0.9902646767086453,0.9640222222646078,1.790303303527832,0.7078,5.543905973434448
133,7.460623790513091e-05,0.9868666803889804,0.964577777756585,1.7824830612182616,0.7128,5.524653911590576
134,6.956417420409292e-05,0.9870963873121473,0.9643777777459887,1.7815586269378663,0.7118,5.601931571960449
135,6.468824446713787e-05,0.9820034675916036,0.9653555555449592,1.7794028251647949,0.7118,7.577163457870483
136,5.998032845799666e-05,0.9789155707571242,0.9665777777777778,1.780954953765869,0.7132,5.595538377761841
137,5.544224116791024e-05,0.9775126185523139,0.9662888888676961,1.7843712017059326,0.7078,5.508228063583374
138,5.107573211591531e-05,0.9787255755106609,0.967577777756585,1.781339301300049,0.7128,5.508065700531006
139,4.688248467437182e-05,0.9781257862514919,0.9671777777671814,1.7773781772613526,0.7092,5.539083242416382
140,4.2864115419990604e-05,0.9733514770083957,0.9676888888676961,1.7757287864685058,0.7126,5.608664035797119
141,3.9022173510612243e-05,0.9746118514060974,0.9678222222116258,1.7740651481628418,0.7142,7.702101230621338
142,3.53581400879777e-05,0.9740710731506348,0.9665777778095669,1.778940135192871,0.7084,5.587101221084595
143,3.1873427706719133e-05,0.9738174614906311,0.9666666666454738,1.774506492614746,0.7114,5.376893043518066
144,2.856937978979445e-05,0.9703629341337416,0.9691555555979411,1.7781393184661864,0.7094,5.529147148132324
145,2.544727011057079e-05,0.9635081930478414,0.9713333333121406,1.781869681930542,0.7112,5.512211799621582
146,2.2508302301761672e-05,0.9665412808948093,0.970777777756585,1.7747209785461426,0.7114,7.636376619338989
147,1.9753609391403223e-05,0.9677439851760864,0.9702222222010295,1.780020191192627,0.7102,5.638014793395996
148,1.718425336605018e-05,0.9652622435251872,0.9708888888570998,1.777141343688965,0.7112,5.526264667510986
149,1.4801224761360547e-05,0.9647738660706414,0.9710888888888889,1.7766905521392822,0.7106,5.513142108917236
150,1.2605442280224233e-05,0.9636910494380527,0.971711111079322,1.7746378105163574,0.7092,5.579336166381836
151,1.0597752438586392e-05,0.9597128890249464,0.9724666666348776,1.774919926071167,0.713,5.640730381011963
152,8.778929239099142e-06,0.9636242648018731,0.9718444444868299,1.7761791107177733,0.712,7.594146966934204
153,7.149673872728733e-06,0.9656738189485338,0.9693333333121406,1.7732642726898193,0.7138,5.747616291046143
154,5.710614448433159e-06,0.9664662741237217,0.9701555555343628,1.7774866050720215,0.7088,5.740035057067871
155,4.462305751014314e-06,0.9619475295490689,0.9712222222752042,1.7737036113739013,0.7106,5.558053016662598
156,3.405229027237688e-06,0.9654286355336508,0.9713777778307597,1.7759647323608398,0.7114,5.6142847537994385
157,2.539791800302581e-06,0.9608761798010932,0.9722222221904331,1.7786501537322998,0.7124,7.552714824676514
158,1.8663277127344455e-06,0.9608010908338759,0.9716666666348776,1.7752871040344238,0.7132,5.541845798492432
159,1.3850963977589106e-06,0.9617966427697076,0.9727333333863153,1.7729038108825683,0.7108,5.5815980434417725
160,1.096283379208623e-06,0.9619031511412727,0.9725333333333334,1.7736372047424316,0.715,5.529822587966919
