epoch,lr,train_loss,train_acc,val_loss,val_acc,epoch_seconds
1,0.001,4.260393326822917,0.05475555555754238,3.961985456085205,0.0994,12.056328535079956
2,0.0009999037166207915,3.897047009150187,0.11940000000132454,3.6482941482543945,0.179,13.030426979064941
3,0.0009996149036022412,3.632145930480957,0.1760000000052982,3.3924364139556884,0.226,10.643980503082275
4,0.0009991336722872657,3.4059062004937064,0.22648888890213437,3.2746337703704835,0.2498,12.955850839614868
5,0.0009984602081996976,3.240092933061388,0.2675111111164093,3.0865681938171385,0.3,10.771018266677856
6,0.0009975947709727625,3.109588921017117,0.29811111110316385,2.8388038417816164,0.367,10.600815296173096
7,0.0009965376942489858,2.9718829705556233,0.33495555557674833,2.819544937515259,0.381,12.826735258102417
8,0.0009952893855515667,2.856875243971083,0.36566666666666664,2.7633753963470458,0.3866,10.628942251205444
9,0.0009938503261272711,2.7562602030860055,0.3915777777777778,2.595692378234863,0.4388,10.631559371948242
10,0.0009922210707609008,2.6887312835269506,0.41073333333333334,2.4808346618652344,0.4752,12.906649112701416
11,0.0009904022475614135,2.5918755177815753,0.43793333336512247,2.5883669490814207,0.4476,10.501291275024414
12,0.0009883945577197756,2.531967971801758,0.4558888888888889,2.437710029220581,0.4856,10.728832721710205
13,0.0009861987752386393,2.482048651038276,0.4696222222487132,2.4132703632354735,0.4942,12.889031648635864
14,0.0009838157466339496,2.4156013518863255,0.48908888890478347,2.3829233434677124,0.5068,10.541073322296143
15,0.0009812463906085965,2.349421635055542,0.5077777777883742,2.2723553886413574,0.5396,10.713002681732178
16,0.0009784916976982381,2.3006991372426353,0.5232666666984558,2.22474075050354,0.545,12.856589078903198
17,0.0009755527298894291,2.2582577812194824,0.5370222222116259,2.1902734966278077,0.5548,10.592188596725464
18,0.0009724306202102056,2.2148079099867077,0.54724444448683,2.282948789978027,0.5396,12.834673404693604
19,0.0009691265722932809,2.1661310573154027,0.5647111111376021,2.129816942214966,0.572,10.615897178649902
20,0.0009656418599120223,2.135046113416884,0.572177777756585,2.1154956119537354,0.5836,10.579810857772827
21,0.0009619778264893876,2.1026177490022446,0.5829777777989705,2.1196872398376465,0.5856,12.891075611114502
22,0.0009581358845800093,2.0725593552483454,0.5934888888994853,2.095460290145874,0.5822,10.510144472122192
23,0.0009541175153256281,2.0308352137247723,0.6050222222540114,2.0846455669403077,0.5806,10.667809963226318
24,0.0009499242678840846,1.9984728290134006,0.6160666666454739,2.000858519744873,0.6116,12.929458856582642
25,0.0009455577588320897,1.9640461450788709,0.6261111111429003,2.029703388214111,0.6092,10.586564302444458
26,0.0009410196715420033,1.9452443209754096,0.6292888888782925,2.007012339782715,0.6198,10.644348621368408
27,0.0009363117555328622,1.9111051165686714,0.6418000000529819,2.013437379837036,0.6132,12.856674432754517
28,0.000931435825795907,1.8878067602793376,0.6503333333015442,1.9409768041610718,0.6356,10.626359701156616
29,0.0009263937620948691,1.8686206531524658,0.6570444444762336,1.9528023845672609,0.635,10.665271759033203
30,0.0009211875082412852,1.8416434250089857,0.6659555555767483,1.9300939504623413,0.6406,12.940387725830078
31,0.0009158190713451214,1.8167466173171998,0.6735111111323039,1.9348883317947387,0.6374,10.71488618850708
32,0.0009102905210409941,1.8011087535646226,0.6775999999894036,1.9375501474380492,0.6416,12.952285766601562
33,0.0009046039886902864,1.7849853421529134,0.6845333333015442,1.9190391304016112,0.6366,10.728771686553955
34,0.0008987616665594673,1.7716763298034668,0.6879777777989705,1.9200841297149658,0.6426,10.670047760009766
35,0.0008927658069749322,1.7479370180765788,0.6965333333227369,1.9009570569992065,0.6544,13.006198406219482
36,0.0008866187214546872,1.7354426159328884,0.6990888889100817,1.9236422258377075,0.6444,10.689963817596436
37,0.0008803227798172156,1.7092580569373237,0.7078666666560702,1.896978694343567,0.6526,10.631540775299072
38,0.0008738804092678672,1.7003572018941244,0.7129555555237664,1.8884092029571533,0.6532,12.84827733039856
39,0.0008672940934631249,1.6841159733666313,0.7163555555343628,1.901709880065918,0.6504,10.609476804733276
40,0.0008605663715531079,1.6758802276187472,0.7198666666666667,1.8952179615020752,0.6588,10.640686750411987
41,0.0008536998372026805,1.6565957150777182,0.7269333333121406,1.8706258907318116,0.6592,12.832688808441162
42,0.0008466971375915452,1.6346987364239163,0.7336,1.912838133621216,0.6518,10.599061250686646
43,0.0008395609723937046,1.631571415456136,0.7348444444444444,1.9023085718154906,0.6558,10.670646667480469
44,0.0008322940927366853,1.6136372283935547,0.7413111110899183,1.871159066772461,0.6616,12.924574136734009
45,0.0008248993001409269,1.602329556719462,0.7451555555873447,1.9111325782775879,0.6584,10.502453327178955
46,0.000817379445439741,1.5867942066828409,0.7502444444762336,1.8518986642837525,0.6702,12.925591707229614
47,0.0008097374276802621,1.578221953561571,0.7519777777989706,1.9233855617523192,0.6512,10.719385147094727
48,0.0008019761930058089,1.5679515334659153,0.7551333333545261,1.907777572631836,0.6458,10.550368785858154
49,0.0007940987335200904,1.560802049001058,0.7576888889312744,1.8389996486663818,0.6798,12.893685579299927
50,0.0007861080861336924,1.5478539108700222,0.7645555555979411,1.8786350490570067,0.6576,10.70653486251831
51,0.0007780073313932913,1.5382572090996636,0.7657111111111111,1.866428893852234,0.671,10.646015167236328
52,0.0007697995922940448,1.5217374755011666,0.7714444444762336,1.866018947982788,0.6652,12.840144872665405
53,0.0007614880330756165,1.5182889458126492,0.7730444444232517,1.8548043758392334,0.669,10.643989086151123
54,0.0007530758580023034,1.508217712995741,0.7778222222646077,1.8549670055389404,0.6742,10.635540962219238
55,0.0007445663101277292,1.4958319281684027,0.7815777777671814,1.8485776645660401,0.6754,12.893687725067139
56,0.0007359626700445858,1.4832210505803427,0.7871333333333334,1.8985162546157837,0.661,10.505580186843872
57,0.0007272682546199037,1.477534090063307,0.7867555555343628,1.8789222816467286,0.6694,10.721853494644165
58,0.0007184864157163346,1.4732588950898913,0.790311111164093,1.8466873706817626,0.6728,12.868527173995972
59,0.0007096205388999455,1.462165532599555,0.7941777777459886,1.8201036121368408,0.6866,10.536044597625732
60,0.0007006740421350191,1.4476316970189413,0.8009111111429003,1.8438576189041138,0.6752,11.534435749053955
61,0.0006916503744663625,1.4394636405732897,0.8027333333015442,1.842617808532715,0.6826,12.071405410766602
62,0.0006825530146896353,1.4285930621465046,0.8054888889100816,1.8683060718536377,0.6734,10.70922589302063
63,0.0006733854700102078,1.4254586226569281,0.8069555555979411,1.839565160369873,0.6762,12.87973165512085
64,0.0006641512746910659,1.4184064502716065,0.8092666666772631,1.8284465280532838,0.6786,10.73927092552185
65,0.0006548539886902863,1.3982092822604708,0.8171999999788072,1.8464021469116212,0.6768,10.703695297241211
66,0.000645497196288604,1.398258456717597,0.8183555555237664,1.8552695976257325,0.6776,12.951427221298218
67,0.0006360845047076046,1.3862857602649266,0.8215111111111111,1.8197325843811034,0.6848,10.657991647720337
68,0.0006266195427190715,1.3820901741451688,0.8223111111323039,1.8497590797424317,0.6772,10.701447486877441
69,0.0006171059592460248,1.3721907258775499,0.8266000000211927,1.828704666519165,0.6782,12.915233850479126
70,0.0006075474219559928,1.3623718058692085,0.8281555555237664,1.8503698356628417,0.676,10.518948554992676
71,0.000597947615847056,1.3607538951026068,0.82864444448683,1.8656837547302245,0.6768,10.692260980606079
72,0.0005883102418272099,1.3582690216064452,0.8295777778201633,1.8283242172241212,0.6794,12.894047498703003
73,0.0005786390152875953,1.3389473226123385,0.8360888888888889,1.7950909637451171,0.695,10.645727157592773
74,0.0005689376646701431,1.3389689378950331,0.8369111110899183,1.8586595920562745,0.6746,10.6810884475708
75,0.0005592099300301899,1.3257467045678033,0.8423777778201633,1.836109610557556,0.6836,12.777324438095093
76,0.0005494595615946156,1.3189376704321967,0.8455999999894036,1.8359074146270753,0.6854,10.573456525802612
77,0.0005396903183160585,1.311166600312127,0.8454222222328186,1.8224522930145264,0.684,12.87769079208374
